State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
ME,Maine,2017,August,12 month-ending,Methadone (T40.3),33,99.4,0,*Likely underreported due to incomplete data
ME,Maine,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),82,100,0.1,
ME,Maine,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),88,100,0,
ME,Maine,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),96,100,0,
ME,Maine,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),99,100,0,
ME,Maine,2015,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),95,100,0,
ME,Maine,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),99,100,0,
ME,Maine,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),104,100,0,
ME,Maine,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),95,100,0,
ME,Maine,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),105,100,0,
ME,Maine,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),105,100,0,
ME,Maine,2015,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),105,100,0,
ME,Maine,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),105,100,0,
ME,Maine,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),108,100,0,
ME,Maine,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),104,100,0,
ME,Maine,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),103,100,0,
ME,Maine,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),111,100,0,
ME,Maine,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),116,100,0,
ME,Maine,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),120,100,0,
ME,Maine,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),123,100,0,
ME,Maine,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),128,100,0,
ME,Maine,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),124,100,0,
ME,Maine,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),126,100,0,
ME,Maine,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),124,100,0,
ME,Maine,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),132,100,0,
ME,Maine,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),129,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),128,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),123,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),115,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),108,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),96,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),93,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),90,99.4,0,*Likely underreported due to incomplete data
ME,Maine,2015,January,12 month-ending,Number of Deaths,"13,627",100,0.1,
ME,Maine,2015,February,12 month-ending,Number of Deaths,"13,845",100,0,
ME,Maine,2015,March,12 month-ending,Number of Deaths,"13,901",100,0,
ME,Maine,2015,April,12 month-ending,Number of Deaths,"13,993",100,0,
ME,Maine,2015,May,12 month-ending,Number of Deaths,"14,023",100,0,
ME,Maine,2015,June,12 month-ending,Number of Deaths,"14,016",100,0,
ME,Maine,2015,July,12 month-ending,Number of Deaths,"14,052",100,0,
ME,Maine,2015,August,12 month-ending,Number of Deaths,"14,179",100,0,
ME,Maine,2015,September,12 month-ending,Number of Deaths,"14,296",100,0,
ME,Maine,2015,October,12 month-ending,Number of Deaths,"14,368",100,0,
ME,Maine,2015,November,12 month-ending,Number of Deaths,"14,367",100,0,
ME,Maine,2015,December,12 month-ending,Number of Deaths,"14,324",100,0,
ME,Maine,2016,January,12 month-ending,Number of Deaths,"14,129",100,0,
ME,Maine,2016,February,12 month-ending,Number of Deaths,"13,952",100,0,
ME,Maine,2016,March,12 month-ending,Number of Deaths,"13,897",100,0,
ME,Maine,2016,April,12 month-ending,Number of Deaths,"13,868",100,0,
ME,Maine,2016,May,12 month-ending,Number of Deaths,"13,964",100,0,
ME,Maine,2016,June,12 month-ending,Number of Deaths,"14,059",100,0,
ME,Maine,2016,July,12 month-ending,Number of Deaths,"14,044",100,0,
ME,Maine,2016,August,12 month-ending,Number of Deaths,"14,005",100,0,
ME,Maine,2016,September,12 month-ending,Number of Deaths,"13,937",100,0,
ME,Maine,2016,October,12 month-ending,Number of Deaths,"13,923",100,0,
ME,Maine,2016,November,12 month-ending,Number of Deaths,"13,983",100,0,
ME,Maine,2016,December,12 month-ending,Number of Deaths,"14,069",100,0,
ME,Maine,2017,January,12 month-ending,Number of Deaths,"14,136",100,0,*Likely underreported due to incomplete data
ME,Maine,2017,February,12 month-ending,Number of Deaths,"14,224",100,0,*Likely underreported due to incomplete data
ME,Maine,2017,March,12 month-ending,Number of Deaths,"14,326",100,0,*Likely underreported due to incomplete data
ME,Maine,2017,April,12 month-ending,Number of Deaths,"14,446",100,0,*Likely underreported due to incomplete data
ME,Maine,2017,May,12 month-ending,Number of Deaths,"14,343",100,0,*Likely underreported due to incomplete data
ME,Maine,2017,June,12 month-ending,Number of Deaths,"14,363",100,0,*Likely underreported due to incomplete data
ME,Maine,2017,July,12 month-ending,Number of Deaths,"14,326",100,0,*Likely underreported due to incomplete data
ME,Maine,2017,August,12 month-ending,Number of Deaths,"14,302",99.4,0,*Likely underreported due to incomplete data
ME,Maine,2015,January,12 month-ending,Number of Drug Overdose Deaths,213,100,0.1,
ME,Maine,2015,February,12 month-ending,Number of Drug Overdose Deaths,218,100,0,
ME,Maine,2015,March,12 month-ending,Number of Drug Overdose Deaths,230,100,0,
ME,Maine,2015,April,12 month-ending,Number of Drug Overdose Deaths,243,100,0,
ME,Maine,2015,May,12 month-ending,Number of Drug Overdose Deaths,239,100,0,
ME,Maine,2015,June,12 month-ending,Number of Drug Overdose Deaths,238,100,0,
ME,Maine,2015,July,12 month-ending,Number of Drug Overdose Deaths,253,100,0,
ME,Maine,2015,August,12 month-ending,Number of Drug Overdose Deaths,245,100,0,
ME,Maine,2015,September,12 month-ending,Number of Drug Overdose Deaths,258,100,0,
ME,Maine,2015,October,12 month-ending,Number of Drug Overdose Deaths,265,100,0,
ME,Maine,2015,November,12 month-ending,Number of Drug Overdose Deaths,271,100,0,
ME,Maine,2015,December,12 month-ending,Number of Drug Overdose Deaths,267,100,0,
ME,Maine,2016,January,12 month-ending,Number of Drug Overdose Deaths,270,100,0,
ME,Maine,2016,February,12 month-ending,Number of Drug Overdose Deaths,271,100,0,
ME,Maine,2016,March,12 month-ending,Number of Drug Overdose Deaths,279,100,0,
ME,Maine,2016,April,12 month-ending,Number of Drug Overdose Deaths,290,100,0,
ME,Maine,2016,May,12 month-ending,Number of Drug Overdose Deaths,303,100,0,
ME,Maine,2016,June,12 month-ending,Number of Drug Overdose Deaths,327,100,0,
ME,Maine,2016,July,12 month-ending,Number of Drug Overdose Deaths,334,100,0,
ME,Maine,2016,August,12 month-ending,Number of Drug Overdose Deaths,345,100,0,
ME,Maine,2016,September,12 month-ending,Number of Drug Overdose Deaths,342,100,0,
ME,Maine,2016,October,12 month-ending,Number of Drug Overdose Deaths,337,100,0,
ME,Maine,2016,November,12 month-ending,Number of Drug Overdose Deaths,341,100,0,
ME,Maine,2016,December,12 month-ending,Number of Drug Overdose Deaths,357,100,0,
ME,Maine,2017,January,12 month-ending,Number of Drug Overdose Deaths,368,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,February,12 month-ending,Number of Drug Overdose Deaths,366,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,March,12 month-ending,Number of Drug Overdose Deaths,368,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,April,12 month-ending,Number of Drug Overdose Deaths,375,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,May,12 month-ending,Number of Drug Overdose Deaths,369,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,June,12 month-ending,Number of Drug Overdose Deaths,355,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,July,12 month-ending,Number of Drug Overdose Deaths,353,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,August,12 month-ending,Number of Drug Overdose Deaths,360,99.4,0,*Likely underreported due to incomplete data
ME,Maine,2015,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",171,100,0.1,
ME,Maine,2015,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",181,100,0,
ME,Maine,2015,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",196,100,0,
ME,Maine,2015,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",211,100,0,
ME,Maine,2015,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",208,100,0,
ME,Maine,2015,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",209,100,0,
ME,Maine,2015,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",223,100,0,
ME,Maine,2015,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",219,100,0,
ME,Maine,2015,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",232,100,0,
ME,Maine,2015,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",237,100,0,
ME,Maine,2015,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",241,100,0,
ME,Maine,2015,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",235,100,0,
ME,Maine,2016,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",235,100,0,
ME,Maine,2016,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",232,100,0,
ME,Maine,2016,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",237,100,0,
ME,Maine,2016,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",246,100,0,
ME,Maine,2016,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",257,100,0,
ME,Maine,2016,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",273,100,0,
ME,Maine,2016,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",283,100,0,
ME,Maine,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",291,100,0,
ME,Maine,2016,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",290,100,0,
ME,Maine,2016,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",284,100,0,
ME,Maine,2016,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",288,100,0,
ME,Maine,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",306,100,0,
ME,Maine,2017,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",316,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",315,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",316,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",324,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",319,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",309,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",307,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",311,99.4,0,*Likely underreported due to incomplete data
ME,Maine,2015,January,12 month-ending,Percent with drugs specified,99.06103286,100,0.1,
ME,Maine,2015,February,12 month-ending,Percent with drugs specified,99.5412844,100,0,
ME,Maine,2015,March,12 month-ending,Percent with drugs specified,99.56521739,100,0,
ME,Maine,2015,April,12 month-ending,Percent with drugs specified,99.17695473,100,0,
ME,Maine,2015,May,12 month-ending,Percent with drugs specified,99.16317992,100,0,
ME,Maine,2015,June,12 month-ending,Percent with drugs specified,99.15966387,100,0,
ME,Maine,2015,July,12 month-ending,Percent with drugs specified,99.20948617,100,0,
ME,Maine,2015,August,12 month-ending,Percent with drugs specified,99.18367347,100,0,
ME,Maine,2015,September,12 month-ending,Percent with drugs specified,99.2248062,100,0,
ME,Maine,2015,October,12 month-ending,Percent with drugs specified,98.86792453,100,0,
ME,Maine,2015,November,12 month-ending,Percent with drugs specified,98.52398524,100,0,
ME,Maine,2015,December,12 month-ending,Percent with drugs specified,98.50187266,100,0,
ME,Maine,2016,January,12 month-ending,Percent with drugs specified,98.51851852,100,0,
ME,Maine,2016,February,12 month-ending,Percent with drugs specified,98.52398524,100,0,
ME,Maine,2016,March,12 month-ending,Percent with drugs specified,98.56630824,100,0,
ME,Maine,2016,April,12 month-ending,Percent with drugs specified,98.96551724,100,0,
ME,Maine,2016,May,12 month-ending,Percent with drugs specified,98.67986799,100,0,
ME,Maine,2016,June,12 month-ending,Percent with drugs specified,98.77675841,100,0,
ME,Maine,2016,July,12 month-ending,Percent with drugs specified,98.80239521,100,0,
ME,Maine,2016,August,12 month-ending,Percent with drugs specified,99.13043478,100,0,
ME,Maine,2016,September,12 month-ending,Percent with drugs specified,99.12280702,100,0,
ME,Maine,2016,October,12 month-ending,Percent with drugs specified,99.10979228,100,0,
ME,Maine,2016,November,12 month-ending,Percent with drugs specified,99.1202346,100,0,
ME,Maine,2016,December,12 month-ending,Percent with drugs specified,99.15966387,100,0,
ME,Maine,2017,January,12 month-ending,Percent with drugs specified,98.91304348,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,February,12 month-ending,Percent with drugs specified,98.63387978,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,March,12 month-ending,Percent with drugs specified,98.36956522,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,April,12 month-ending,Percent with drugs specified,98.4,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,May,12 month-ending,Percent with drugs specified,98.37398374,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,June,12 month-ending,Percent with drugs specified,98.30985915,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,July,12 month-ending,Percent with drugs specified,98.01699717,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,August,12 month-ending,Percent with drugs specified,98.05555556,99.4,0,*Likely underreported due to incomplete data
ME,Maine,2015,January,12 month-ending,Psychostimulants with abuse potential (T43.6),15,100,0.1,
ME,Maine,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),15,100,0,
ME,Maine,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),17,100,0,
ME,Maine,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),21,100,0,
ME,Maine,2015,May,12 month-ending,Psychostimulants with abuse potential (T43.6),20,100,0,
ME,Maine,2015,June,12 month-ending,Psychostimulants with abuse potential (T43.6),22,100,0,
ME,Maine,2015,July,12 month-ending,Psychostimulants with abuse potential (T43.6),22,100,0,
ME,Maine,2015,August,12 month-ending,Psychostimulants with abuse potential (T43.6),19,100,0,
ME,Maine,2015,September,12 month-ending,Psychostimulants with abuse potential (T43.6),19,100,0,
ME,Maine,2015,October,12 month-ending,Psychostimulants with abuse potential (T43.6),19,100,0,
ME,Maine,2015,November,12 month-ending,Psychostimulants with abuse potential (T43.6),21,100,0,
ME,Maine,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),22,100,0,
ME,Maine,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),23,100,0,
ME,Maine,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),28,100,0,
ME,Maine,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),25,100,0,
ME,Maine,2016,April,12 month-ending,Psychostimulants with abuse potential (T43.6),22,100,0,
ME,Maine,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),24,100,0,
ME,Maine,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),26,100,0,
ME,Maine,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),29,100,0,
ME,Maine,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),30,100,0,
ME,Maine,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),31,100,0,
ME,Maine,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),32,100,0,
ME,Maine,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),30,100,0,
ME,Maine,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),31,100,0,
ME,Maine,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),31,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),28,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),32,100,0,*Likely underreported due to incomplete data
ME,Maine,2017,April,12 month-ending,Psychostimulants with abuse potential (T43.6),35,100,0,*Likely underreported due to incomplete data
